DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,190
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,154
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,1
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,171
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,182
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,227
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,98
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,92
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,185
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,117
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,134
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,170
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,79
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,121
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,39
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,60
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,24
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,41
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,154
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,121
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,151
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,9
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,38
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,142
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,3
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,26
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,103
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,21
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,119
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,75
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,187
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,84
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,119
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,169
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,162
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,125
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,249
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,48
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,1
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,171
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,200
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,123
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,114
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,243
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,120
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,154
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,121
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,3
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,5
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,255
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,126
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,110
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,195
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,5
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,149
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,155
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,152
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,226
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,65
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,199
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,42
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,223
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,16
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,161
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,61
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,158
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,130
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,103
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,148
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,193
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,58
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,196
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,37
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,28
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,115
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,97
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,13
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,109
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,245
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,151
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,155
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,25
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,53
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,43
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,179
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,17
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,10
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,125
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,5
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,1
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,51
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,203
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,110
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,3
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,128
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,110
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,46
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,30
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,124
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,64
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,81
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,45
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,17
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,132
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,171
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,17
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,95
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,14
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,142
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,24
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,186
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,85
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,168
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,82
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,76
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,140
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,48
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,170
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,124
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,159
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,30
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,21
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,59
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,42
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,144
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,75
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,62
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,105
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,181
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,84
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,135
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,195
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,22
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,26
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,91
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,185
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,116
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,210
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,87
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,32
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,79
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,74
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,169
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,165
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,36
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,9
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,13
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,86
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,98
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,148
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,229
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,192
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,16
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,110
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,81
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,48
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,243
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,72
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,176
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,73
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,14
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,194
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,174
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,140
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,43
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,40
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,33
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,67
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,98
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,132
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,163
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,159
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,108
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,160
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,94
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,39
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,163
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,115
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,193
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,129
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,188
BarabasiAlbert,200,0.03970,0.2,0,0.8,0,2,0
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,95
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,123
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,133
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,20
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,51
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,76
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,85
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,84
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,89
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,5
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,115
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,98
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,61
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,180
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,89
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,43
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,56
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,183
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,136
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,112
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,231
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,239
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,52
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,127
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,18
BarabasiAlbert,200,0.03970,0.2,0,0.8,0,2,0
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,4
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,23
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,7
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,136
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,226
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,150
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,16
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,190
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,206
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,153
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,217
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,40
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,230
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,77
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,187
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,177
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,82
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,152
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,137
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,103
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,34
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,111
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,205
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,75
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,61
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,187
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,48
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,71
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,92
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,106
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,1
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,29
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,94
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,161
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,164
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,54
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,209
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,42
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,187
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,73
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,141
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,164
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,18
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,7
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,38
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,3
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,224
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,60
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,210
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,89
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,42
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,67
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,50
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,191
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,34
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,2
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,16
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,91
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,19
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,87
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,138
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,65
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,5
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,50
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,165
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,86
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,200
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,39
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,57
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,16
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,20
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,51
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,24
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,3
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,205
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,15
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,45
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,86
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,233
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,225
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,204
BarabasiAlbert,200,0.03970,0.2,0,0.8,0,2,0
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,86
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,140
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,12
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,60
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,191
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,128
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,19
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,41
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,194
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,109
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,30
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,9
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,29
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,60
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,114
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,41
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,141
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,168
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,68
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,82
BarabasiAlbert,200,0.03970,0.2,0,0.8,0,2,0
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,41
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,172
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,89
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,11
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,199
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,81
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,191
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,185
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,180
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,82
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,5
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,177
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,1
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,208
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,209
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,73
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,46
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,178
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,13
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,73
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,248
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,56
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,137
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,54
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,124
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,219
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,85
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,19
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,65
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,212
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,2
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,147
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,74
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,172
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,166
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,214
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,177
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,102
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,199
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,239
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,29
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,113
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,194
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,219
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,185
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,46
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,35
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,168
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,122
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,240
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,78
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,16
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,135
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,49
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,73
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,115
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,26
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,136
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,14
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,133
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,20
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,152
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,8
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,91
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,188
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,160
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,81
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,132
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,97
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,168
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,17
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,221
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,45
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,209
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,184
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,48
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,59
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,23
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,125
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,132
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,223
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,35
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,240
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,225
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,51
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,143
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,42
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,70
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,123
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,100
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,68
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,101
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,83
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,197
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,131
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,14
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,207
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,188
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,75
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,34
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,109
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,178
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,159
BarabasiAlbert,200,0.03970,0.2,2,0.8,0,2,66
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,62
BarabasiAlbert,200,0.03970,0.2,4,0.8,0,2,30
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,35
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,241
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,160
BarabasiAlbert,200,0.03970,0.2,1,0.8,0,2,21
BarabasiAlbert,200,0.03970,0.2,3,0.8,0,2,107
